Timestamp,Date,Hour,Day_of_Week,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Attack_Type,Severity,Country_of_Origin,Flow_Duration_ms,Total_Packets,Total_Bytes,Avg_Packet_Size,Packets_per_Second,Bytes_per_Second,Status,Alert_Generated,Confidence_Score,Session_ID
2024-01-10 12:14:00,2024-01-10,12,Wednesday,192.168.2.118,86.176.86.148,30008,53,TCP,BENIGN,None,USA,136402,2936,4306690,658,24.45,103528.27,Allowed,No,0.22,SES-01600
2024-01-21 11:28:00,2024-01-21,11,Sunday,192.168.3.140,29.159.109.180,25878,443,UDP,BENIGN,None,Canada,199873,969,855549,668,1933.61,31144.6,Allowed,No,0.06,SES-01601
2024-01-23 16:38:00,2024-01-23,16,Tuesday,192.168.3.103,192.11.170.88,23292,53,UDP,BENIGN,None,Germany,91996,3263,4200915,545,1898.94,753084.28,Allowed,No,0.28,SES-01602
2024-02-29 15:28:00,2024-02-29,15,Thursday,192.168.2.254,69.13.101.75,58517,8080,UDP,Web Attack - XSS,Medium,Brazil,444396,4642,2971112,1421,2051.42,424048.95,Blocked,Yes,0.93,SES-01603
2024-04-15 20:08:00,2024-04-15,20,Monday,192.168.3.128,199.76.112.248,35277,771,UDP,BENIGN,None,Germany,360190,1030,830443,1374,4286.22,965908.74,Allowed,No,0.13,SES-01604
2024-02-23 12:51:00,2024-02-23,12,Friday,192.168.9.60,137.188.28.242,39095,25,TCP,Bot,High,South Korea,101553,2119,246529,1278,2867.98,406446.9,Detected,Yes,0.77,SES-01605
2024-04-15 22:50:00,2024-04-15,22,Monday,192.168.5.220,193.9.123.71,54517,3306,UDP,BENIGN,None,Russia,456982,3882,3887364,109,78.08,420030.43,Allowed,No,0.24,SES-01606
2024-03-25 22:42:00,2024-03-25,22,Monday,192.168.10.86,182.63.156.208,12901,3389,UDP,Web Attack - XSS,Medium,South Korea,392621,3172,3588299,1219,1646.58,138274.36,Blocked,Yes,0.85,SES-01607
2024-06-27 11:54:00,2024-06-27,11,Thursday,192.168.7.34,122.175.86.129,1532,443,UDP,DoS slowloris,High,USA,339937,3661,1717194,594,1530.23,580000.3,Allowed,Yes,0.66,SES-01608
2024-03-21 21:07:00,2024-03-21,21,Thursday,192.168.7.183,55.116.83.109,19275,443,ICMP,BENIGN,None,India,27808,742,3732661,66,2325.67,965959.15,Allowed,No,0.03,SES-01609
2024-06-08 09:40:00,2024-06-08,9,Saturday,192.168.6.115,104.38.122.11,57151,555,UDP,DDoS,Critical,Canada,147776,737,2419539,395,3127.6,891037.84,Detected,Yes,0.66,SES-01610
2024-02-08 17:12:00,2024-02-08,17,Thursday,192.168.4.124,44.241.183.221,27591,1008,ICMP,BENIGN,None,USA,345801,1705,405083,323,2072.84,325778.91,Allowed,No,0.08,SES-01611
2024-04-30 03:52:00,2024-04-30,3,Tuesday,192.168.2.88,133.66.33.214,35409,80,ICMP,DoS Hulk,High,Canada,414405,4871,2328737,189,4661.81,936015.1,Blocked,Yes,0.56,SES-01612
2024-01-20 09:59:00,2024-01-20,9,Saturday,192.168.7.66,66.195.41.248,7778,80,ICMP,DoS Hulk,High,Australia,190452,2486,1446815,658,4365.83,489523.79,Missed,Yes,0.84,SES-01613
2024-06-15 10:45:00,2024-06-15,10,Saturday,192.168.3.62,128.247.149.144,45240,25,TCP,Web Attack - XSS,Medium,India,245773,4591,4701995,287,3162.65,340702.88,Blocked,Yes,0.58,SES-01614
2024-05-22 00:35:00,2024-05-22,0,Wednesday,192.168.3.194,43.207.247.147,64698,124,UDP,SSH-Patator,Medium,UK,215982,160,1244990,1148,2151.95,910573.48,Detected,Yes,0.61,SES-01615
2024-04-02 14:04:00,2024-04-02,14,Tuesday,192.168.7.79,104.68.55.197,48031,80,TCP,PortScan,Medium,Australia,5056,4864,177728,955,233.31,246042.74,Allowed,No,0.82,SES-01616
2024-04-16 22:45:00,2024-04-16,22,Tuesday,192.168.7.193,207.115.84.10,33707,72,ICMP,SSH-Patator,Medium,Russia,143120,4134,2276096,1256,772.84,695274.86,Blocked,Yes,0.77,SES-01617
2024-06-24 05:39:00,2024-06-24,5,Monday,192.168.7.89,16.243.146.173,57613,8080,UDP,Bot,High,Brazil,231557,1092,3582627,1004,1975.9,677014.04,Blocked,Yes,0.58,SES-01618
2024-05-30 08:31:00,2024-05-30,8,Thursday,192.168.8.148,90.1.20.50,21165,22,TCP,BENIGN,None,India,97476,3584,1506284,853,3057.32,976698.91,Allowed,No,0.02,SES-01619
2024-04-09 21:57:00,2024-04-09,21,Tuesday,192.168.5.89,44.190.226.58,16852,21,ICMP,BENIGN,None,India,241940,2113,329121,820,1135.58,86632.72,Allowed,No,0.15,SES-01620
2024-02-08 08:29:00,2024-02-08,8,Thursday,192.168.7.191,123.188.62.33,23476,25,ICMP,BENIGN,None,South Korea,311203,203,518925,773,4202.83,879752.91,Allowed,No,0.12,SES-01621
2024-04-14 19:59:00,2024-04-14,19,Sunday,192.168.4.50,35.252.222.60,15251,22,TCP,Web Attack - XSS,Medium,Canada,494768,2908,3357613,366,3866.68,770801.05,Blocked,No,0.89,SES-01622
2024-02-26 15:43:00,2024-02-26,15,Monday,192.168.3.48,87.106.52.10,16298,25,ICMP,DoS slowloris,High,India,3630,4451,4899612,679,712.96,207695.55,Detected,No,0.87,SES-01623
2024-02-20 06:14:00,2024-02-20,6,Tuesday,192.168.4.175,32.107.143.94,27148,22,UDP,BENIGN,None,Australia,467073,4485,106143,591,2323.75,439944.18,Allowed,No,0.18,SES-01624
2024-06-13 20:23:00,2024-06-13,20,Thursday,192.168.2.123,108.197.8.229,65068,3389,UDP,DoS slowloris,High,Brazil,161051,2478,1208726,236,1838.31,665721.23,Allowed,Yes,0.81,SES-01625
2024-03-15 00:20:00,2024-03-15,0,Friday,192.168.4.183,38.230.101.166,64575,3306,ICMP,BENIGN,None,Brazil,323359,1673,2206924,311,2630.91,556137.06,Allowed,No,0.19,SES-01626
2024-02-26 19:29:00,2024-02-26,19,Monday,192.168.10.234,156.239.111.174,14866,8080,TCP,PortScan,Medium,Russia,86507,775,4981783,1084,1870.72,581695.97,Allowed,Yes,0.9,SES-01627
2024-06-23 21:46:00,2024-06-23,21,Sunday,192.168.1.33,85.5.202.112,29492,80,UDP,SSH-Patator,Medium,Australia,117006,2439,4145853,895,2355.21,870845.43,Detected,Yes,0.77,SES-01628
2024-05-23 18:22:00,2024-05-23,18,Thursday,192.168.10.23,188.0.118.136,22975,3389,TCP,BENIGN,None,Australia,199833,1384,1281073,251,1626.34,566022.93,Allowed,No,0.12,SES-01629
2024-04-23 09:13:00,2024-04-23,9,Tuesday,192.168.10.174,107.116.131.158,23097,80,TCP,Bot,High,Canada,295122,2850,2687684,625,2073.85,435536.21,Allowed,Yes,0.54,SES-01630
2024-05-05 06:02:00,2024-05-05,6,Sunday,192.168.1.39,190.46.8.170,10623,21,UDP,BENIGN,None,UK,116112,1375,2943863,839,3284.09,461258.17,Allowed,No,0.22,SES-01631
2024-02-13 23:13:00,2024-02-13,23,Tuesday,192.168.5.236,130.231.137.145,15037,53,ICMP,DoS slowloris,High,UK,2677,787,4867676,293,167.02,10475.49,Allowed,Yes,0.86,SES-01632
2024-04-23 06:54:00,2024-04-23,6,Tuesday,192.168.3.106,80.155.229.199,51407,25,ICMP,FTP-Patator,Medium,Brazil,321942,2975,2343819,227,2421.77,430802.41,Blocked,Yes,0.84,SES-01633
2024-05-06 03:58:00,2024-05-06,3,Monday,192.168.7.75,198.187.55.4,19738,25,TCP,PortScan,Medium,Germany,219407,3567,4820600,654,1274.78,493808.18,Blocked,Yes,0.62,SES-01634
2024-05-20 01:47:00,2024-05-20,1,Monday,192.168.6.34,129.15.169.100,29646,443,ICMP,DoS Hulk,High,Russia,232008,4443,2541369,960,2212.77,593455.68,Detected,Yes,0.62,SES-01635
2024-03-03 08:22:00,2024-03-03,8,Sunday,192.168.1.156,210.206.163.159,15069,53,TCP,DoS Hulk,High,Brazil,30291,1228,2011215,132,2557.57,570691.36,Allowed,Yes,0.64,SES-01636
2024-06-12 05:16:00,2024-06-12,5,Wednesday,192.168.4.77,199.118.183.65,35652,831,UDP,DoS slowloris,High,China,58781,1530,856769,1444,1778.41,32290.38,Blocked,Yes,0.5,SES-01637
2024-02-23 10:55:00,2024-02-23,10,Friday,192.168.5.108,160.148.195.110,1069,614,TCP,PortScan,Medium,Russia,250063,3297,2177422,943,1381.1,430369.59,Detected,No,0.87,SES-01638
2024-01-21 05:11:00,2024-01-21,5,Sunday,192.168.2.208,87.22.121.187,38677,8080,UDP,BENIGN,None,Canada,413490,3349,4217124,1496,4630.98,70222.86,Allowed,No,0.17,SES-01639
2024-01-11 09:07:00,2024-01-11,9,Thursday,192.168.6.134,155.113.110.56,25456,3306,UDP,DDoS,Critical,UK,675,823,1874320,1095,1569.05,749233.24,Allowed,No,0.79,SES-01640
2024-05-03 06:50:00,2024-05-03,6,Friday,192.168.9.3,28.15.35.48,57094,8080,UDP,SSH-Patator,Medium,USA,284162,759,3144003,1184,274.09,747698.84,Allowed,No,0.65,SES-01641
2024-05-28 03:12:00,2024-05-28,3,Tuesday,192.168.7.161,201.191.18.225,24370,443,ICMP,PortScan,Medium,USA,352249,4859,1867498,1220,2058.98,438078.39,Allowed,Yes,0.75,SES-01642
2024-05-17 00:41:00,2024-05-17,0,Friday,192.168.5.157,38.104.83.193,55784,80,UDP,DoS Hulk,High,USA,314668,3462,702472,354,4814.2,220081.24,Detected,No,0.6,SES-01643
2024-02-11 04:02:00,2024-02-11,4,Sunday,192.168.10.224,221.135.21.171,4442,25,ICMP,PortScan,Medium,USA,490551,3860,4161073,783,2610.8,348821.69,Blocked,Yes,0.77,SES-01644
2024-01-28 02:44:00,2024-01-28,2,Sunday,192.168.3.232,107.67.16.167,16067,53,ICMP,BENIGN,None,Brazil,494514,602,3601549,691,2451.98,93393.07,Allowed,No,0.03,SES-01645
2024-01-13 20:04:00,2024-01-13,20,Saturday,192.168.9.21,32.67.117.224,45558,21,TCP,PortScan,Medium,China,170165,2926,4896668,1080,3844.95,580851.08,Detected,No,0.89,SES-01646
2024-03-13 21:21:00,2024-03-13,21,Wednesday,192.168.10.111,143.53.10.226,39210,443,ICMP,BENIGN,None,UK,450990,4486,406127,630,1796.62,343845.54,Allowed,No,0.03,SES-01647
2024-01-13 06:50:00,2024-01-13,6,Saturday,192.168.7.2,133.62.207.202,18986,3306,TCP,BENIGN,None,Germany,133760,3335,356625,1148,3507.38,691822.75,Allowed,No,0.15,SES-01648
2024-01-10 17:53:00,2024-01-10,17,Wednesday,192.168.4.70,109.166.134.72,38119,80,UDP,BENIGN,None,India,309666,2724,4207005,111,2069.91,131789.76,Allowed,No,0.28,SES-01649
2024-04-11 13:38:00,2024-04-11,13,Thursday,192.168.9.57,176.178.20.125,17925,291,UDP,BENIGN,None,USA,159943,1173,134956,634,3101.53,454355.46,Allowed,No,0.26,SES-01650
2024-04-20 05:20:00,2024-04-20,5,Saturday,192.168.4.173,195.147.232.104,50356,800,TCP,DDoS,Critical,South Korea,422807,2830,1637984,131,478.72,938161.07,Missed,Yes,0.76,SES-01651
2024-02-01 15:18:00,2024-02-01,15,Thursday,192.168.7.228,133.163.7.35,64337,22,ICMP,DDoS,Critical,Australia,203478,695,1014783,839,1934.79,768751.17,Allowed,Yes,0.88,SES-01652
2024-05-13 04:17:00,2024-05-13,4,Monday,192.168.7.225,141.211.247.167,4036,53,UDP,BENIGN,None,UK,82533,4077,4119505,1440,1476.83,158221.27,Allowed,No,0.27,SES-01653
2024-05-07 04:13:00,2024-05-07,4,Tuesday,192.168.2.184,38.165.75.71,12775,8080,TCP,DoS slowloris,High,Brazil,434017,3198,284024,41,2605.04,745150.33,Allowed,Yes,0.8,SES-01654
2024-04-25 05:06:00,2024-04-25,5,Thursday,192.168.6.245,218.28.173.198,10867,8080,ICMP,Bot,High,Russia,173265,1632,735417,425,3594.99,515084.02,Blocked,Yes,0.66,SES-01655
2024-06-08 07:18:00,2024-06-08,7,Saturday,192.168.3.63,39.64.63.2,40642,22,ICMP,Web Attack - Sql Injection,Critical,Germany,480476,2115,1897777,263,3964.17,277236.01,Allowed,Yes,0.64,SES-01656
2024-05-17 15:32:00,2024-05-17,15,Friday,192.168.4.68,178.100.238.225,55712,987,ICMP,BENIGN,None,China,361336,2489,378698,344,483.43,114845.77,Allowed,No,0.28,SES-01657
2024-01-24 06:31:00,2024-01-24,6,Wednesday,192.168.10.241,145.41.55.168,2039,88,UDP,BENIGN,None,China,451692,2546,1364296,876,1719.08,463217.79,Allowed,No,0.23,SES-01658
2024-04-21 06:43:00,2024-04-21,6,Sunday,192.168.6.93,130.242.231.249,19520,22,UDP,SSH-Patator,Medium,Russia,402267,2462,4213434,1110,4751.76,143791.71,Allowed,Yes,0.91,SES-01659
2024-03-20 09:47:00,2024-03-20,9,Wednesday,192.168.3.33,164.164.103.84,8675,25,ICMP,BENIGN,None,Canada,397015,1529,4643518,91,1655.66,984906.38,Allowed,No,0.08,SES-01660
2024-05-21 23:33:00,2024-05-21,23,Tuesday,192.168.3.131,121.81.3.253,18194,53,UDP,BENIGN,None,UK,199077,3104,371386,1130,642.61,546027.36,Allowed,No,0.15,SES-01661
2024-06-27 16:28:00,2024-06-27,16,Thursday,192.168.2.186,171.66.28.161,31998,21,TCP,BENIGN,None,Russia,375810,3196,4659513,777,3020.93,102812.68,Allowed,No,0.23,SES-01662
2024-04-11 04:06:00,2024-04-11,4,Thursday,192.168.1.124,216.151.42.66,52820,21,TCP,FTP-Patator,Medium,USA,7992,3176,684774,608,4609.89,355536.45,Allowed,Yes,0.69,SES-01663
2024-04-28 09:17:00,2024-04-28,9,Sunday,192.168.4.55,18.245.49.208,9050,21,TCP,BENIGN,None,Russia,465139,2267,4870764,963,823.22,432192.83,Allowed,No,0.18,SES-01664
2024-01-07 01:47:00,2024-01-07,1,Sunday,192.168.4.203,163.154.115.76,20784,8080,ICMP,BENIGN,None,Canada,367544,2916,4626823,886,3134.53,733688.36,Allowed,No,0.16,SES-01665
2024-05-01 16:25:00,2024-05-01,16,Wednesday,192.168.1.243,182.66.59.94,38555,25,ICMP,BENIGN,None,Germany,113964,3739,3666801,489,2574.89,491095.1,Allowed,No,0.09,SES-01666
2024-02-23 06:07:00,2024-02-23,6,Friday,192.168.3.43,48.117.164.68,37511,25,TCP,Bot,High,Germany,236185,1694,987098,679,3659.21,878390.73,Detected,Yes,0.9,SES-01667
2024-03-20 14:30:00,2024-03-20,14,Wednesday,192.168.8.66,2.235.9.57,27414,53,UDP,PortScan,Medium,UK,6574,31,3768940,813,4811.78,139335.87,Detected,Yes,0.58,SES-01668
2024-02-16 21:41:00,2024-02-16,21,Friday,192.168.9.33,31.108.212.222,63832,25,ICMP,Bot,High,Germany,399809,3608,1121349,913,1307.21,790465.03,Allowed,No,0.51,SES-01669
2024-04-02 20:37:00,2024-04-02,20,Tuesday,192.168.7.146,43.18.205.103,44286,80,UDP,BENIGN,None,Canada,184724,1898,792829,412,1012.0,653466.49,Allowed,No,0.08,SES-01670
2024-05-13 23:17:00,2024-05-13,23,Monday,192.168.10.225,144.46.57.248,35158,53,UDP,Infiltration,Critical,USA,80760,2142,1521085,282,145.54,388859.75,Blocked,Yes,0.54,SES-01671
2024-01-05 09:35:00,2024-01-05,9,Friday,192.168.4.203,97.129.48.22,46197,8080,ICMP,SSH-Patator,Medium,Brazil,485351,2961,4634678,1320,3548.78,572758.87,Blocked,No,0.62,SES-01672
2024-02-20 03:13:00,2024-02-20,3,Tuesday,192.168.7.50,177.201.172.148,33565,25,UDP,PortScan,Medium,Australia,224232,4258,4130406,1015,2440.63,567999.24,Blocked,Yes,0.54,SES-01673
2024-03-20 02:31:00,2024-03-20,2,Wednesday,192.168.5.153,19.177.112.199,54371,3306,ICMP,DoS slowloris,High,Canada,419150,2440,1502971,925,3933.14,854979.82,Blocked,Yes,0.51,SES-01674
2024-04-13 03:23:00,2024-04-13,3,Saturday,192.168.1.9,25.38.41.58,40987,8080,UDP,DoS slowloris,High,Canada,126,2522,2374569,415,3746.94,412756.88,Blocked,Yes,0.88,SES-01675
2024-05-29 19:00:00,2024-05-29,19,Wednesday,192.168.2.1,222.201.49.205,62219,3389,UDP,BENIGN,None,South Korea,9734,2555,4787367,223,1713.2,905745.62,Allowed,No,0.07,SES-01676
2024-01-07 12:29:00,2024-01-07,12,Sunday,192.168.10.241,147.195.236.171,16173,25,TCP,DDoS,Critical,India,306211,3231,991394,132,4004.84,761699.28,Blocked,Yes,0.61,SES-01677
2024-04-03 16:51:00,2024-04-03,16,Wednesday,192.168.7.146,145.224.81.230,18519,744,UDP,BENIGN,None,USA,348437,2983,3036036,1436,2219.71,195549.71,Allowed,No,0.23,SES-01678
2024-01-02 03:07:00,2024-01-02,3,Tuesday,192.168.6.79,174.49.238.174,33735,22,ICMP,DoS Hulk,High,UK,2422,4803,3556958,1080,1701.72,508435.29,Allowed,Yes,0.84,SES-01679
2024-01-17 01:59:00,2024-01-17,1,Wednesday,192.168.9.88,173.242.102.242,23749,25,ICMP,DoS Hulk,High,Germany,434790,1742,1632081,881,1369.11,883719.71,Blocked,Yes,0.58,SES-01680
2024-05-06 21:27:00,2024-05-06,21,Monday,192.168.6.153,101.135.171.133,30151,53,ICMP,BENIGN,None,Germany,429540,4779,2223733,946,3722.93,348935.59,Allowed,No,0.25,SES-01681
2024-03-02 08:54:00,2024-03-02,8,Saturday,192.168.8.233,65.163.18.184,42870,3389,TCP,DoS slowloris,High,Brazil,126540,3627,4153761,387,3002.62,5659.58,Allowed,Yes,0.87,SES-01682
2024-03-21 07:41:00,2024-03-21,7,Thursday,192.168.10.67,86.13.121.113,53762,3389,ICMP,PortScan,Medium,India,405207,3949,4403926,54,1873.05,532142.54,Blocked,Yes,0.96,SES-01683
2024-02-17 23:38:00,2024-02-17,23,Saturday,192.168.2.64,105.194.155.250,49542,3389,TCP,PortScan,Medium,Australia,116093,3757,1753586,153,4837.95,875486.02,Blocked,No,0.94,SES-01684
2024-03-06 00:20:00,2024-03-06,0,Wednesday,192.168.2.12,206.72.208.93,34875,3306,UDP,BENIGN,None,South Korea,226440,1688,1695362,636,4622.63,467332.37,Allowed,No,0.19,SES-01685
2024-04-10 13:47:00,2024-04-10,13,Wednesday,192.168.1.64,56.69.248.51,54910,3389,TCP,BENIGN,None,Brazil,311770,1202,450448,1491,4774.64,575608.51,Allowed,No,0.25,SES-01686
2024-01-23 00:11:00,2024-01-23,0,Tuesday,192.168.8.112,12.247.56.175,58292,443,UDP,BENIGN,None,Germany,271459,2150,4965309,985,2378.94,633884.18,Allowed,No,0.06,SES-01687
2024-03-01 00:27:00,2024-03-01,0,Friday,192.168.2.68,65.110.164.115,57529,3389,ICMP,BENIGN,None,Australia,276889,4834,1764840,739,114.73,808581.08,Allowed,No,0.1,SES-01688
2024-06-13 21:11:00,2024-06-13,21,Thursday,192.168.7.9,48.239.14.186,27466,8080,UDP,SSH-Patator,Medium,Australia,31709,3940,714779,1343,4230.71,699628.35,Allowed,No,0.58,SES-01689
2024-04-12 03:55:00,2024-04-12,3,Friday,192.168.4.146,29.65.96.126,31283,8080,ICMP,BENIGN,None,South Korea,273120,2438,859546,1473,3682.12,207180.7,Allowed,No,0.27,SES-01690
2024-05-08 14:00:00,2024-05-08,14,Wednesday,192.168.6.235,178.5.250.149,5358,53,ICMP,DoS Hulk,High,Brazil,62455,246,3584684,587,204.24,35909.04,Blocked,Yes,0.77,SES-01691
2024-04-22 16:46:00,2024-04-22,16,Monday,192.168.5.132,51.5.116.66,34941,25,TCP,DDoS,Critical,UK,487438,2692,2388741,1453,3392.0,867989.88,Detected,Yes,0.74,SES-01692
2024-06-06 00:12:00,2024-06-06,0,Thursday,192.168.2.222,116.125.199.206,17822,443,UDP,PortScan,Medium,Australia,390188,4254,2731615,1318,2512.93,267053.29,Blocked,Yes,0.52,SES-01693
2024-05-26 10:47:00,2024-05-26,10,Sunday,192.168.10.56,7.102.95.249,42024,25,ICMP,PortScan,Medium,Brazil,228449,42,2871335,356,2116.69,625032.02,Blocked,Yes,0.58,SES-01694
2024-06-15 01:57:00,2024-06-15,1,Saturday,192.168.3.156,154.205.195.51,15372,44,TCP,DoS slowloris,High,Russia,187818,3274,2958126,582,4845.27,978473.66,Blocked,Yes,0.8,SES-01695
2024-03-11 01:51:00,2024-03-11,1,Monday,192.168.3.175,119.106.83.7,8722,299,UDP,DoS slowloris,High,Russia,48987,4575,2737788,48,110.06,128110.04,Blocked,Yes,0.57,SES-01696
2024-06-26 12:59:00,2024-06-26,12,Wednesday,192.168.9.33,207.28.154.136,58334,80,ICMP,BENIGN,None,Russia,477137,459,2907508,648,2653.48,708845.68,Allowed,No,0.07,SES-01697
2024-04-23 15:38:00,2024-04-23,15,Tuesday,192.168.8.227,53.76.138.213,47993,8080,TCP,PortScan,Medium,Canada,435099,860,3143711,213,2678.97,486070.91,Detected,No,0.76,SES-01698
2024-03-11 04:37:00,2024-03-11,4,Monday,192.168.6.223,26.175.94.223,24770,25,ICMP,BENIGN,None,UK,405811,4325,4412076,1394,3619.11,336609.83,Allowed,No,0.1,SES-01699
2024-01-14 16:07:00,2024-01-14,16,Sunday,192.168.10.109,187.168.155.68,49634,53,TCP,BENIGN,None,Brazil,7818,2410,4299251,1175,1408.7,739477.07,Allowed,No,0.27,SES-01700
2024-01-08 16:36:00,2024-01-08,16,Monday,192.168.3.168,66.147.208.183,20060,21,UDP,DoS slowloris,High,India,232594,3384,4996855,779,1733.41,352361.54,Allowed,Yes,0.61,SES-01701
2024-05-10 16:04:00,2024-05-10,16,Friday,192.168.1.130,194.68.78.115,29770,3389,UDP,Bot,High,Australia,329045,4069,4137027,596,1860.58,873892.4,Blocked,Yes,0.56,SES-01702
2024-04-24 04:54:00,2024-04-24,4,Wednesday,192.168.5.189,151.127.247.153,31821,80,UDP,BENIGN,None,India,372618,2335,2776175,785,2999.27,284280.07,Allowed,No,0.25,SES-01703
2024-04-16 14:57:00,2024-04-16,14,Tuesday,192.168.5.237,185.54.223.110,9712,405,UDP,PortScan,Medium,UK,345511,4003,985030,355,1649.53,586164.75,Blocked,No,0.58,SES-01704
2024-04-24 08:39:00,2024-04-24,8,Wednesday,192.168.1.97,78.63.79.234,51867,25,TCP,DoS Hulk,High,Australia,208310,2953,1655544,168,4709.57,817054.15,Detected,Yes,0.6,SES-01705
2024-06-12 01:03:00,2024-06-12,1,Wednesday,192.168.6.73,94.172.123.203,20015,8080,ICMP,BENIGN,None,Brazil,465436,2979,3650331,423,4791.1,424020.28,Allowed,No,0.17,SES-01706
2024-02-24 06:23:00,2024-02-24,6,Saturday,192.168.8.180,221.212.212.131,4560,80,UDP,Web Attack - Sql Injection,Critical,South Korea,48065,246,4217406,894,3795.69,50910.03,Blocked,Yes,0.69,SES-01707
2024-04-30 17:20:00,2024-04-30,17,Tuesday,192.168.3.24,161.233.118.58,26646,80,ICMP,BENIGN,None,Russia,456319,562,3525278,113,2617.61,955668.76,Allowed,No,0.27,SES-01708
2024-05-19 11:41:00,2024-05-19,11,Sunday,192.168.1.251,23.17.188.96,52801,404,TCP,Infiltration,Critical,USA,56647,3027,1716486,394,218.65,405956.64,Blocked,Yes,0.59,SES-01709
2024-03-01 22:13:00,2024-03-01,22,Friday,192.168.10.111,63.255.21.48,60638,21,ICMP,DDoS,Critical,Canada,333604,3667,4351774,387,4718.19,994283.52,Blocked,Yes,0.61,SES-01710
2024-04-25 16:06:00,2024-04-25,16,Thursday,192.168.7.198,116.221.206.64,50027,22,ICMP,BENIGN,None,India,285053,1906,2508106,1089,3496.83,185675.64,Allowed,No,0.06,SES-01711
2024-04-21 09:30:00,2024-04-21,9,Sunday,192.168.5.39,187.211.157.71,56613,3389,UDP,SSH-Patator,Medium,Canada,101787,1364,4151661,1267,4102.17,406524.43,Blocked,Yes,0.66,SES-01712
2024-06-26 17:30:00,2024-06-26,17,Wednesday,192.168.8.212,219.154.139.157,38148,3389,UDP,BENIGN,None,Canada,233771,724,2566639,566,1920.17,609898.95,Allowed,No,0.29,SES-01713
2024-03-26 07:05:00,2024-03-26,7,Tuesday,192.168.6.85,207.223.206.80,43857,21,ICMP,PortScan,Medium,Germany,5377,1251,3178163,1234,3795.05,846905.88,Detected,Yes,0.63,SES-01714
2024-04-09 12:26:00,2024-04-09,12,Tuesday,192.168.9.17,32.93.71.148,52240,21,ICMP,Web Attack - Sql Injection,Critical,China,139622,3144,4699271,1044,686.94,903325.58,Blocked,Yes,0.74,SES-01715
2024-03-10 01:24:00,2024-03-10,1,Sunday,192.168.2.53,132.211.251.236,20737,25,ICMP,PortScan,Medium,Russia,26988,2175,2765844,711,2920.65,686517.43,Detected,Yes,0.89,SES-01716
2024-06-15 21:58:00,2024-06-15,21,Saturday,192.168.6.212,206.235.197.144,45391,80,UDP,DDoS,Critical,Brazil,35191,1080,3318625,1344,3743.08,651693.37,Blocked,Yes,0.8,SES-01717
2024-04-16 07:10:00,2024-04-16,7,Tuesday,192.168.8.10,95.210.54.66,64078,8080,TCP,BENIGN,None,Germany,419249,2075,1489678,126,307.35,151010.45,Allowed,No,0.29,SES-01718
2024-04-23 08:29:00,2024-04-23,8,Tuesday,192.168.2.222,95.70.25.64,22375,170,TCP,PortScan,Medium,South Korea,276666,2848,182150,736,2044.3,627386.78,Blocked,Yes,0.93,SES-01719
2024-05-19 02:40:00,2024-05-19,2,Sunday,192.168.5.254,49.95.95.182,37898,53,UDP,BENIGN,None,Russia,97615,4014,4958135,1456,3583.35,779437.5,Allowed,No,0.04,SES-01720
2024-01-25 00:25:00,2024-01-25,0,Thursday,192.168.1.236,191.39.251.12,3524,22,TCP,BENIGN,None,South Korea,42750,4332,2242133,755,2295.69,838608.89,Allowed,No,0.23,SES-01721
2024-05-28 13:23:00,2024-05-28,13,Tuesday,192.168.10.154,6.170.67.122,2265,8080,ICMP,Web Attack - XSS,Medium,South Korea,225042,784,948551,633,1077.92,903575.55,Allowed,No,0.66,SES-01722
2024-06-09 15:30:00,2024-06-09,15,Sunday,192.168.6.32,57.20.219.20,1734,22,TCP,Bot,High,UK,288242,4815,3823412,628,1695.83,935868.88,Detected,No,1.0,SES-01723
2024-02-09 01:18:00,2024-02-09,1,Friday,192.168.4.22,157.64.227.73,17336,22,UDP,BENIGN,None,UK,215614,2879,3339969,128,877.75,201326.19,Allowed,No,0.03,SES-01724
2024-04-01 10:32:00,2024-04-01,10,Monday,192.168.1.108,196.74.128.117,22379,8080,TCP,DoS Hulk,High,UK,239558,1138,454250,1421,1209.85,629093.77,Blocked,No,0.73,SES-01725
2024-01-02 00:56:00,2024-01-02,0,Tuesday,192.168.6.232,192.223.249.11,28959,8080,UDP,BENIGN,None,USA,405075,582,1491852,210,3489.15,91400.44,Allowed,No,0.11,SES-01726
2024-06-02 06:51:00,2024-06-02,6,Sunday,192.168.3.249,62.186.96.148,53679,21,TCP,Bot,High,Brazil,142953,4340,2364648,1233,3504.34,968320.86,Detected,Yes,0.74,SES-01727
2024-04-23 18:18:00,2024-04-23,18,Tuesday,192.168.4.38,221.55.116.9,10717,22,UDP,BENIGN,None,Germany,216155,4329,2804646,1326,4644.27,330984.53,Allowed,No,0.03,SES-01728
2024-01-09 09:04:00,2024-01-09,9,Tuesday,192.168.2.83,182.156.16.200,21737,80,ICMP,BENIGN,None,Russia,99814,2331,3282987,787,3617.05,224348.01,Allowed,No,0.12,SES-01729
2024-01-02 10:30:00,2024-01-02,10,Tuesday,192.168.6.180,78.99.238.180,58073,80,ICMP,SSH-Patator,Medium,Canada,471716,2309,1002689,870,3855.37,263620.58,Blocked,Yes,0.82,SES-01730
